,game,model,experiment,episode,metric,value
1948,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_8,Average Char Count B,213.0
1949,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_8,Average Word Count A,23.33
1950,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_8,Average Word Count B,35.0
1951,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_8,Average Sentence Count A,12.08
1952,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_8,Average Sentence Count B,8.6
1953,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,n Turns,2.0
1954,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Request Count,5.0
1955,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Parsed Request Count,4.0
1956,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Violated Request Count,1.0
1957,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Request Success Ratio,0.8
1958,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Success,0.0
1959,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Lose,0.0
1960,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Aborted,1.0
1961,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Text Fail,1.0
1962,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,JSON Fail,0.0
1963,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Task Success Rate,0.0
1964,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Main Score,
1965,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Summarisation Penatly,1.0
1966,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Conversational turns A,2.0
1967,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Conversational turns B,1.0
1968,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Average Char Count A,129.0
1969,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Average Char Count B,334.0
1970,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Average Word Count A,23.5
1971,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Average Word Count B,58.0
1972,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Average Sentence Count A,13.75
1973,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_5,Average Sentence Count B,13.6
1974,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,n Turns,3.0
1975,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Request Count,7.0
1976,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Parsed Request Count,7.0
1977,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Violated Request Count,0.0
1978,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Request Success Ratio,1.0
1979,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Success,1.0
1980,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Lose,0.0
1981,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Aborted,0.0
1982,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Text Fail,0.0
1983,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,JSON Fail,0.0
1984,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Task Success Rate,1.0
1985,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Main Score,100.0
1986,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Summarisation Penatly,0.0
1987,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Conversational turns A,3.0
1988,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Conversational turns B,2.0
1989,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Average Char Count A,148.67
1990,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Average Char Count B,259.0
1991,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Average Word Count A,26.33
1992,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Average Word Count B,43.5
1993,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Average Sentence Count A,11.14
1994,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_1,Average Sentence Count B,10.3
1995,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,n Turns,3.0
1996,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Request Count,7.0
1997,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Parsed Request Count,7.0
1998,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Violated Request Count,0.0
1999,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Request Success Ratio,1.0
2000,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Success,1.0
2001,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Lose,0.0
2002,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Aborted,0.0
2003,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Text Fail,0.0
2004,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,JSON Fail,0.0
2005,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Task Success Rate,1.0
2006,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Main Score,100.0
2007,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Summarisation Penatly,0.0
2008,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Conversational turns A,3.0
2009,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Conversational turns B,2.0
2010,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Average Char Count A,111.0
2011,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Average Char Count B,241.0
2012,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Average Word Count A,19.0
2013,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Average Word Count B,42.0
2014,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Average Sentence Count A,10.44
2015,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_7,Average Sentence Count B,11.97
2016,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,n Turns,3.0
2017,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Request Count,7.0
2018,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Parsed Request Count,7.0
2019,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Violated Request Count,0.0
2020,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Request Success Ratio,1.0
2021,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Success,0.0
2022,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Lose,1.0
2023,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Aborted,0.0
2024,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Text Fail,0.0
2025,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,JSON Fail,0.0
2026,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Task Success Rate,0.0
2027,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Main Score,0.0
2028,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Summarisation Penatly,0.0
2029,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Conversational turns A,3.0
2030,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Conversational turns B,2.0
2031,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Average Char Count A,91.67
2032,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Average Char Count B,195.5
2033,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Average Word Count A,16.67
2034,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Average Word Count B,32.0
2035,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Average Sentence Count A,10.17
2036,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_2,Average Sentence Count B,9.23
2037,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,n Turns,3.0
2038,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Request Count,7.0
2039,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Parsed Request Count,7.0
2040,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Violated Request Count,0.0
2041,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Request Success Ratio,1.0
2042,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Success,1.0
2043,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Lose,0.0
2044,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Aborted,0.0
2045,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Text Fail,0.0
2046,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,JSON Fail,0.0
2047,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Task Success Rate,1.0
2048,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Main Score,100.0
2049,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Summarisation Penatly,0.0
2050,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Conversational turns A,3.0
2051,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Conversational turns B,2.0
2052,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Average Char Count A,115.33
2053,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Average Char Count B,271.5
2054,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Average Word Count A,19.33
2055,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Average Word Count B,47.5
2056,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Average Sentence Count A,10.89
2057,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_4,Average Sentence Count B,11.83
2058,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,n Turns,3.0
2059,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Request Count,7.0
2060,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Parsed Request Count,7.0
2061,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Violated Request Count,0.0
2062,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Request Success Ratio,1.0
2063,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Success,1.0
2064,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Lose,0.0
2065,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Aborted,0.0
2066,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Text Fail,0.0
2067,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,JSON Fail,0.0
2068,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Task Success Rate,1.0
2069,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Main Score,100.0
2070,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Summarisation Penatly,0.0
2071,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Conversational turns A,3.0
2072,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Conversational turns B,2.0
2073,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Average Char Count A,114.33
2074,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Average Char Count B,227.5
2075,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Average Word Count A,21.0
2076,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Average Word Count B,40.5
2077,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Average Sentence Count A,9.72
2078,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_9,Average Sentence Count B,10.25
2079,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,n Turns,3.0
2080,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Request Count,7.0
2081,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Parsed Request Count,7.0
2082,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Violated Request Count,0.0
2083,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Request Success Ratio,1.0
2084,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Success,1.0
2085,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Lose,0.0
2086,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Aborted,0.0
2087,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Text Fail,0.0
2088,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,JSON Fail,0.0
2089,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Task Success Rate,1.0
2090,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Main Score,100.0
2091,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Summarisation Penatly,0.0
2092,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Conversational turns A,3.0
2093,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Conversational turns B,2.0
2094,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Average Char Count A,132.0
2095,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Average Char Count B,320.5
2096,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Average Word Count A,24.33
2097,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Average Word Count B,56.5
2098,dialoguequest,mistral-large-instruct-t0.0--mistral-large-instruct-t0.0,1_no-reprompt_20db,episode_0,Average Sentence Count A,10.44
